#         COST_U        COST_H      COST_D       COST_S       REGU_H       REGU_S          HPO           COSTGLEN 
260.3885192871 0.0000000000 0.0000000000 0.0000000000 81.2717666626 0.0000000000 0.2398640513
259.9064331055 0.0007100735 0.0000000000 0.0000000000 82.7108535767 1226.1475830078 0.1871580929
259.7323303223 0.0029830772 0.0000000000 0.0000000000 82.3675918579 21671.2832031250 0.1429407448
259.5303039551 0.0068925298 0.0000000000 0.0000000000 82.1511306763 19509.5214843750 0.1090508699
259.2819519043 0.0124139925 0.0000000000 0.0000000000 82.1820449829 13811.6894531250 0.0807295293
259.0313415527 0.0194855016 0.0000000000 0.0000000000 82.3059997559 9910.3164062500 0.0551614128
258.7804565430 0.0280365143 0.0000000000 0.0000000000 82.2326354980 10281.0058593750 0.0321864113
258.5242919922 0.0379971936 0.0000000000 0.0000000000 81.9091491699 9975.8125000000 0.0111621879
258.2573852539 0.0493046232 0.0000000000 0.0000000000 81.3712081909 8133.9384765625 -0.0079182275
257.9667053223 0.0618999973 0.0000000000 0.0000000000 80.6251525879 6891.9140625000 -0.0257961899
257.6318969727 0.0757297277 0.0000000000 0.0000000000 79.6727523804 6486.9057617188 -0.0442512035
257.2384033203 0.0907374844 0.0000000000 0.0000000000 78.5407180786 6030.0429687500 -0.0639566481
256.7694091797 0.1068726107 0.0000000000 0.0000000000 77.3041534424 5302.2749023438 -0.0856212750
256.2230224609 0.1240848377 0.0000000000 0.0000000000 76.0916595459 4664.1606445312 -0.1088028848
255.5992279053 0.1423290372 0.0000000000 0.0000000000 75.0439529419 4196.3120117188 -0.1333413720
254.8944702148 0.1615596116 0.0000000000 0.0000000000 74.2075805664 3812.6120605469 -0.1598476022
254.1053619385 0.1817375720 0.0000000000 0.0000000000 73.4782180786 3493.9899902344 -0.1874895543
253.3099975586 0.2028302550 0.0000000000 0.0000000000 72.7942733765 3206.2812500000 -0.2109323889
252.5362548828 0.2248114944 0.0000000000 0.0000000000 72.2749633789 2913.1518554688 -0.2263479829
251.7946014404 0.2476483136 0.0000000000 0.0000000000 72.1355056763 2613.4104003906 -0.2354517281
251.0637054443 0.2713101506 0.0000000000 0.0000000000 72.4224395752 2353.9843750000 -0.2415554076
250.3350830078 0.2957626283 0.0000000000 0.0000000000 72.9006729126 2157.7138671875 -0.2453499138
249.6123352051 0.3209707141 0.0000000000 0.0000000000 73.2908630371 1968.3183593750 -0.2497446835
248.9286651611 0.3468968570 0.0000000000 0.0000000000 73.4673843384 1758.1516113281 -0.2571601570
248.3130798340 0.3735061288 0.0000000000 0.0000000000 73.4249649048 1561.1389160156 -0.2650718391
247.7837677002 0.4007633924 0.0000000000 0.0000000000 73.2205276489 1409.4621582031 -0.2721897364
247.3455047607 0.4286393821 0.0000000000 0.0000000000 72.8754196167 1297.3093261719 -0.2794729769
246.9921264648 0.4571066797 0.0000000000 0.0000000000 72.4057388306 1186.3408203125 -0.2867675424
246.7181091309 0.4861446321 0.0000000000 0.0000000000 71.8324127197 1063.3889160156 -0.2932057977
246.5174102783 0.5157318711 0.0000000000 0.0000000000 71.1585388184 950.1547241211 -0.2984516621
246.3787689209 0.5458423495 0.0000000000 0.0000000000 70.4096603394 855.5363159180 -0.3029547334
246.2846221924 0.5764478445 0.0000000000 0.0000000000 69.6160430908 772.7887573242 -0.3070534468
246.2116546631 0.6075174809 0.0000000000 0.0000000000 68.8196182251 702.8068847656 -0.3107538819
246.1392669678 0.6390078068 0.0000000000 0.0000000000 68.0521850586 642.5968017578 -0.3138310909
246.0517730713 0.6708745360 0.0000000000 0.0000000000 67.3321228027 582.6975097656 -0.3165638745
245.9455108643 0.7030742168 0.0000000000 0.0000000000 66.6698150635 522.5302734375 -0.3196824491
245.8217163086 0.7355633378 0.0000000000 0.0000000000 66.0683593750 469.2203369141 -0.3237792850
245.6904907227 0.7683023810 0.0000000000 0.0000000000 65.5080871582 425.4309997559 -0.3283025324
245.5681762695 0.8012516499 0.0000000000 0.0000000000 64.9624786377 388.3461303711 -0.3323338926
245.4741668701 0.8343739510 0.0000000000 0.0000000000 64.4160079956 353.6820373535 -0.3364703655
245.4236602783 0.8676422238 0.0000000000 0.0000000000 63.8529586792 319.8129272461 -0.3411011696
245.4197387695 0.9010276198 0.0000000000 0.0000000000 63.2753334045 288.5039672852 -0.3449882269
245.4606170654 0.9345096946 0.0000000000 0.0000000000 62.6799774170 260.9588623047 -0.3486816585
245.5407257080 0.9680628181 0.0000000000 0.0000000000 62.0777587891 236.3244018555 -0.3527939618
245.6494140625 1.0016627312 0.0000000000 0.0000000000 61.4587211609 214.1959991455 -0.3571993411
245.7744140625 1.0352882147 0.0000000000 0.0000000000 60.8282470703 194.4035949707 -0.3612015247
245.9023895264 1.0689183474 0.0000000000 0.0000000000 60.1965637207 175.6030883789 -0.3655182719
246.0146942139 1.1025307178 0.0000000000 0.0000000000 59.5643692017 159.1953887939 -0.3697377741
246.0905456543 1.1361129284 0.0000000000 0.0000000000 58.9505882263 144.7500762939 -0.3733810186
246.1123504639 1.1696512699 0.0000000000 0.0000000000 58.3864555359 130.3997802734 -0.3773322105
246.0641937256 1.2031354904 0.0000000000 0.0000000000 57.8869285583 117.1068801880 -0.3810696602
245.9370269775 1.2365574837 0.0000000000 0.0000000000 57.4504394531 106.2122192383 -0.3848845363
245.7310638428 1.2699097395 0.0000000000 0.0000000000 57.0774002075 96.9699249268 -0.3891133368
245.4497070312 1.3031905890 0.0000000000 0.0000000000 56.7686309814 88.0156860352 -0.3929672241
245.1070709229 1.3363949060 0.0000000000 0.0000000000 56.5037765503 78.9805526733 -0.3970166743
244.7234649658 1.3695126772 0.0000000000 0.0000000000 56.2469787598 71.2006683350 -0.4004476368
244.3239135742 1.4025392532 0.0000000000 0.0000000000 55.9656410217 64.6328277588 -0.4034919143
243.9395751953 1.4354708195 0.0000000000 0.0000000000 55.6382713318 58.8587036133 -0.4064290226
243.5894927979 1.4683092833 0.0000000000 0.0000000000 55.2769203186 53.3150901794 -0.4090923369
243.2855377197 1.5010613203 0.0000000000 0.0000000000 54.8862495422 47.9459304810 -0.4118124247
243.0350799561 1.5337296724 0.0000000000 0.0000000000 54.4907608032 43.4169006348 -0.4143652320
242.8384399414 1.5663369894 0.0000000000 0.0000000000 54.1241989136 39.3839988708 -0.4168214202
242.6887817383 1.5989025831 0.0000000000 0.0000000000 53.8106155396 35.6182250977 -0.4192781448
242.5773468018 1.6314405203 0.0000000000 0.0000000000 53.5469474792 32.2905502319 -0.4216076136
242.5010528564 1.6639630795 0.0000000000 0.0000000000 53.3064155579 29.2261276245 -0.4239627719
242.4615020752 1.6964709759 0.0000000000 0.0000000000 53.0601844788 26.3946323395 -0.4261234701
242.4613189697 1.7289698124 0.0000000000 0.0000000000 52.7877502441 24.0598583221 -0.4282494783
242.4944458008 1.7614607811 0.0000000000 0.0000000000 52.4842147827 21.8938579559 -0.4302631319
242.5501708984 1.7939423323 0.0000000000 0.0000000000 52.1464691162 19.7432479858 -0.4322774410
242.6147460938 1.8264144659 0.0000000000 0.0000000000 51.7752227783 17.8591308594 -0.4343415499
242.6736145020 1.8588777781 0.0000000000 0.0000000000 51.3782691956 16.2688980103 -0.4363606274
242.7123107910 1.8913360834 0.0000000000 0.0000000000 50.9704322815 14.7687873840 -0.4384758770
242.7165222168 1.9237880707 0.0000000000 0.0000000000 50.5652542114 13.4161157608 -0.4405210316
242.6790466309 1.9562338591 0.0000000000 0.0000000000 50.1716308594 12.1669263840 -0.4426032305
242.6055908203 1.9886727333 0.0000000000 0.0000000000 49.7994079590 11.0290460587 -0.4446280599
242.5080108643 2.0210995674 0.0000000000 0.0000000000 49.4509162903 10.0380392075 -0.4466251135
242.4016571045 2.0535085201 0.0000000000 0.0000000000 49.1227455139 9.1390743256 -0.4485579729
242.3010253906 2.0858893394 0.0000000000 0.0000000000 48.8093643188 8.2416572571 -0.4504643381
242.2175750732 2.1182377338 0.0000000000 0.0000000000 48.5078239441 7.4633493423 -0.4523878694
242.1569976807 2.1505427361 0.0000000000 0.0000000000 48.2211036682 6.8557977676 -0.4542898238
242.1176300049 2.1827929020 0.0000000000 0.0000000000 47.9511184692 6.2950925827 -0.4562235475
242.0924072266 2.2149837017 0.0000000000 0.0000000000 47.6962661743 5.7994403839 -0.4581683874
242.0761566162 2.2471079826 0.0000000000 0.0000000000 47.4593048096 5.3448457718 -0.4600572884
242.0651245117 2.2791733742 0.0000000000 0.0000000000 47.2445335388 4.9414644241 -0.4619583189
242.0593261719 2.3111870289 0.0000000000 0.0000000000 47.0482864380 4.5664639473 -0.4638721943
242.0584716797 2.3431560993 0.0000000000 0.0000000000 46.8658752441 4.1788315773 -0.4657942355
242.0622100830 2.3750874996 0.0000000000 0.0000000000 46.6939277649 3.8293499947 -0.4677363038
242.0651550293 2.4069857597 0.0000000000 0.0000000000 46.5276947021 3.6286277771 -0.4696990252
242.0628204346 2.4388449192 0.0000000000 0.0000000000 46.3669395447 3.6088554859 -0.4716785848
242.0488433838 2.4706673622 0.0000000000 0.0000000000 46.2096061707 3.5005967617 -0.4736325741
